"sex","age","Computer","TV","Cellphone","Software","Frequency3","Monetary3","Monetary60"
1,19,1,1,1,3,6,1721708.48765525,5049092.63256031
0,21,6,1,2,2,11,2290684.16788505,8000529.82616989
0,35,2,0,0,7,9,2364431.32062754,5597366.41027934
1,36,2,0,2,0,4,1497178.91850379,5760691.37554589
0,24,5,2,2,3,12,2223655.05260425,4223784.92951913
0,14,2,0,0,2,4,1448242.43332381,7686632.51711834
0,23,5,3,1,2,11,2273328.29424056,9919131.49174475
0,37,0,1,0,6,7,1374663.45728304,3829476.11253596
0,16,5,1,1,0,7,1961881.89126014,7395218.14782742
1,21,3,2,1,6,12,2189935.98526632,8486200.26838055
1,24,5,1,0,7,13,2009174.17283383,3566745.27044823
0,24,0,0,1,2,3,1246423.38690152,1476687.50270438
1,34,6,2,0,6,14,2991218.10128057,7429059.2681014
1,14,4,1,1,5,11,3197265.5867966,7348527.61196114
0,12,0,2,2,3,7,2072713.24608377,4414253.38653184
0,29,0,0,2,5,7,1747896.67047075,2809268.84318116
0,38,4,3,1,6,14,2782014.54075778,3992864.45423971
1,18,1,1,0,7,9,1646248.17086613,5069074.16923657
0,40,2,1,1,7,11,1826075.33547198,9520547.71294656
0,21,0,0,0,4,4,1606368.99599257,3146975.79077855
0,18,1,1,2,6,10,2020483.32151867,4137943.41512079
0,26,1,3,0,2,6,1453827.22932104,4431018.87753709
0,14,5,2,1,6,14,2284904.32255988,9583087.48697646
0,22,6,2,1,4,13,2514992.46556653,5833613.44220025
0,40,4,3,2,7,16,3226865.13206493,6936396.82597292
1,34,5,3,1,2,11,2036760.30101457,3785769.91992072
1,13,1,3,1,7,12,2435759.80003185,6101810.96523757
0,38,0,3,1,3,7,1536268.04188495,8236851.42810053
0,25,3,3,2,5,13,1860390.0334885,8195975.32481736
1,28,5,2,0,7,14,2708176.46672132,4761940.77516722
0,29,0,3,2,4,9,1864650.33159635,6850964.02693064
0,31,5,3,0,5,13,2243090.70994923,7247989.89245514
0,17,0,3,1,3,7,1483196.49116972,2760991.49552706
0,33,5,2,1,4,12,1984610.27815526,7254692.25386221
0,30,0,1,0,4,5,1651088.08099653,3504236.48645601
0,29,2,2,0,6,10,2126180.73287621,6521022.45589533
0,20,2,1,2,3,8,1592185.01315857,7545333.44265734
0,29,6,3,0,2,11,2099650.6863636,8412463.54294972
1,32,0,3,2,3,8,1692565.48899464,2991493.31273292
1,36,0,3,2,4,9,1431209.12780972,8603835.08944416
0,22,1,3,1,2,7,1562483.28713893,4084324.76620905
0,21,2,0,2,6,10,1903499.67157367,9184691.0935397
1,20,3,0,1,3,7,2155388.32525386,9395851.65234265
0,31,6,0,1,2,9,1389266.2603522,6267899.71996526
0,31,5,2,2,6,15,2560854.94843976,6465435.7041916
0,23,4,0,2,6,12,2272729.95938884,7354658.90205167
1,31,2,1,0,6,9,2029475.63663233,8573988.27591617
0,40,5,3,0,1,9,2003064.18703508,4805530.30539067
1,31,1,3,2,0,6,1723232.18066549,5279054.63654499
0,26,0,3,2,2,7,1386728.33059922,3844630.66711007
0,29,5,0,1,5,11,2612661.59751682,7067579.71471232
0,14,4,3,0,6,13,2060225.75544666,7105605.87610477
0,24,3,0,2,5,10,1993990.26463617,3889623.90004068
0,30,6,3,0,1,10,1583225.24056392,6114097.92298334
0,18,6,0,1,6,13,2803361.20370427,4929858.21697504
1,18,3,2,0,5,10,1319653.04893912,6019772.6617167
1,36,0,3,0,2,5,1534712.22700647,5448036.86265319
0,35,2,3,1,1,7,1306502.8779028,2255186.92892763
0,22,6,3,2,2,13,2198470.17838814,5638224.37980247
0,15,3,2,2,1,8,1843109.16358316,5167108.93039634
0,22,3,0,2,4,9,1564038.74830778,6522591.81604967
0,20,5,0,2,6,13,1934616.70731286,9365465.03128925
1,40,5,3,1,5,14,2858972.28276609,7924446.30064815
0,36,2,3,0,3,8,2095790.23784742,3268618.68378143
1,13,3,0,0,1,4,1036932.81669891,4572684.74748043
0,37,3,3,0,6,12,2078774.44035331,6406104.05499092
1,11,6,1,1,4,12,2323543.21964093,3414226.28588883
0,27,1,1,2,3,7,1822184.28579332,2958660.28354973
0,18,2,0,0,1,3,1191869.92533839,2735171.19738253
0,26,5,3,0,6,14,2026400.14431966,9009863.32573243
0,36,6,1,2,2,11,2042545.73215175,7620438.60270771
0,25,5,0,0,1,6,1612737.82715077,4937257.65743055
0,24,5,2,0,6,13,1812028.30990012,6714730.59851635
0,30,2,2,1,3,8,2149127.38463745,4353394.87797891
1,34,5,3,2,4,14,2668364.37221578,3078683.91550947
0,15,2,3,1,5,11,1565208.71457046,9039572.4974225
1,21,3,3,1,1,8,1375995.03783111,3949111.25652249
0,36,5,0,2,6,13,2374222.39937453,8616801.44381503
0,13,3,1,0,2,6,1079952.98131196,5821389.78483041
0,14,5,2,1,3,11,2326626.58404379,3826620.01210531
0,12,6,2,1,7,16,3175108.40094763,1335943.94916575
0,37,0,3,2,6,11,2174590.07015588,6823516.9250349
0,10,5,0,1,4,10,2458441.54595553,7881175.7699323
0,28,2,1,1,3,7,1854867.67535453,7018086.10810435
0,15,2,3,1,6,12,2087490.20786233,6462714.25537833
1,33,6,1,1,1,9,2133513.65306298,3097683.13440099
0,33,3,2,1,1,7,1616092.02153371,5681404.84100857
0,13,0,1,2,2,5,1308581.77523047,5587224.07416334
0,11,1,2,2,1,6,1847586.07334734,4072914.35463861
0,25,1,2,0,7,10,2175058.22884121,5114660.92945527
0,24,2,1,2,5,10,1863618.48847677,6315314.34741442
0,33,2,2,1,3,8,1258175.99959197,4540131.53596844
1,40,1,3,1,2,7,1403254.49353661,4534194.95551432
0,10,0,0,2,7,9,1925756.05262184,3313351.40957964
0,33,3,3,0,3,9,2069499.31051009,5905997.12449219
0,37,6,2,0,0,8,1287713.2724191,3754086.13592972
0,19,6,0,2,0,8,1741627.07572051,6372983.09394557
1,30,2,0,2,4,8,2114625.04518,7336434.60286651
0,38,5,3,1,1,10,2235900.26579788,5510824.67192837
0,17,2,1,0,7,10,1980801.39460441,3247877.85493788
0,18,3,3,1,4,11,1741437.94844826,4225084.7251742
1,27,3,3,1,3,10,1794459.40974003,4608522.30527276
0,39,4,0,1,6,11,2135872.87181307,8457019.35517662
1,29,0,0,2,1,3,1254651.24236983,1922031.49571311
0,17,4,3,2,5,14,2042517.74270747,8469758.44287077
0,12,5,2,1,2,10,2299062.52467173,4415845.46311731
0,15,4,2,2,6,14,1819887.74804737,7559397.40943743
0,31,1,0,0,6,7,1994824.17534581,1681154.74026274
0,12,3,0,2,2,7,1816722.61240066,3399697.32778617
0,14,6,0,2,3,11,2565833.76898725,9154901.40552078
1,33,2,0,0,1,3,1504410.67356099,1759309.75192
0,31,0,0,1,5,6,1332340.11484931,2071505.33477563
0,25,0,2,1,2,5,1560487.36131028,3830650.74538823
1,29,6,1,1,1,9,2006183.37364588,2337987.73383053
0,18,0,2,1,6,9,1867785.12014071,4928375.02586169
1,38,6,2,0,5,13,2333729.33880801,3601963.08119072
0,29,1,0,0,2,3,1528513.32850011,2988197.65652993
1,18,5,3,1,7,16,2826293.83841034,6535751.37388816
1,12,1,1,2,7,11,2566197.44881461,7985985.56200567
0,23,1,0,2,5,8,2251426.20583817,4506246.8095069
0,23,6,2,0,2,10,2347784.49932479,7677756.35973534
0,18,1,1,0,7,9,1821954.99391314,3983257.29487356
1,35,2,0,1,2,5,1265306.16188659,2211129.99518298
1,25,1,0,1,7,9,1583733.59007394,5407996.46176456
1,23,6,3,2,3,14,2446515.64057667,9154445.28660263
0,12,0,0,2,2,4,1520955.27484739,2451947.06089715
1,25,6,1,0,5,12,2027525.66008932,6092739.63432949
1,17,2,2,1,0,5,1768830.82230005,2332011.81241056
0,37,5,0,2,2,9,1946480.0647871,7720322.18719141
0,39,5,2,1,7,15,3194438.9488705,8788039.99439083
0,12,1,2,1,5,9,1764874.04479241,1676467.0114796
0,16,2,1,2,1,6,1326697.99388252,4049289.22166983
0,34,6,3,1,6,16,3092503.95392911,11236465.7589803
1,24,6,2,2,7,17,2551442.2693201,9838118.43135711
1,17,0,1,1,5,7,2137766.82296653,2640070.43725309
1,36,0,3,0,6,9,1230262.14698227,3176084.05702444
0,26,4,0,1,5,10,1705176.33314331,5197865.57938204
0,25,0,2,1,4,7,1994162.69110113,7617304.59683182
0,23,5,2,1,5,13,2315558.45377607,6270058.1638315
1,37,1,2,1,7,11,2397164.71159265,3286609.92240945
0,14,1,1,0,1,3,1309276.42178469,1829591.76123189
0,32,6,3,2,5,16,2449189.04222399,9087545.75500466
0,24,6,2,0,7,15,1845785.22300564,6098951.51907906
1,24,3,0,1,2,6,1085134.3612948,4390434.39734313
0,38,4,0,0,6,10,1468680.75016369,7341915.86871898
0,13,1,0,0,2,3,1451737.77979372,1851022.70952206
1,38,6,3,2,4,15,2261493.2542438,6216297.78257355
0,40,1,2,0,3,6,1981125.03876799,2409946.9159461
0,20,5,2,1,5,13,2754291.6115342,9494292.24131104
1,12,6,1,0,0,7,1554076.45350008,4920757.01407727
1,38,1,0,1,3,5,1273641.80043229,7332738.9837947
1,37,1,3,2,5,11,1878010.45601532,6609702.81504245
0,33,3,0,0,5,8,1965206.28271173,2865299.78139209
0,13,3,3,1,3,10,2220847.86311796,3014932.16060238
0,24,5,0,0,3,8,1968972.89710892,5750881.14077143
0,40,4,1,2,4,11,2161615.98082908,6151803.53663273
0,15,4,3,1,1,9,1691506.4651558,8025741.513559
0,20,4,1,0,3,8,1213571.82279945,4955391.14047561
1,38,4,0,2,5,11,1970422.97368183,6775761.10263736
0,29,2,1,1,3,7,1221259.04905389,5097826.92623032
1,22,2,0,2,3,7,1807689.6919957,5373143.09396687
0,33,5,3,1,7,16,1915413.11963215,7356236.01703002
0,20,6,3,0,5,14,2532052.3810174,5883387.24838624
1,20,0,3,2,5,10,2301717.08540761,5763385.56388349
1,32,1,1,2,7,11,1881437.76950546,8798870.27220093
0,31,5,3,1,6,15,3147492.18498743,8101750.52787014
0,13,5,3,0,3,11,1782555.47541067,4993851.7534122
0,26,6,1,1,4,12,2265052.7802245,5862359.14127492
0,40,5,1,0,4,10,2117377.42002033,6557979.66440298
0,35,5,0,0,6,11,2415985.61845219,5594641.598351
0,30,1,0,0,7,8,1918885.71762499,3856948.40246474
0,15,2,1,0,3,6,1340926.78608801,7257617.87008351
0,10,3,1,2,3,9,2132042.13901575,7554062.19126575
0,28,3,3,2,5,13,2965625.06925077,3360763.16413102
0,39,0,1,0,0,1,1366992.89574573,3826536.36594786
1,12,1,1,2,2,6,1489493.72278205,4401577.59284356
0,36,5,0,2,1,8,1457867.98046072,3919234.38645066
0,19,1,1,0,4,6,1487641.77331976,6368936.54263309
0,20,2,3,2,7,14,2016757.93774839,8096647.62118044
0,25,0,0,0,5,5,1594179.57335298,5219315.56051676
1,27,4,3,1,0,8,1967352.78840168,5967845.71893728
1,31,0,1,0,0,1,988189.084778907,3203669.05984306
1,27,4,3,2,2,11,2033501.38361248,6356874.95081936
1,12,4,0,2,2,8,2048616.24264349,6417860.48743898
0,25,4,3,1,6,14,2546224.33650556,7953816.78287663
1,28,1,3,1,5,10,1714715.70943001,4033157.81559409
0,15,2,3,2,0,7,1721550.00386034,6988304.70286272
1,31,4,0,0,5,9,2163108.3195929,8177613.50737278
1,32,5,0,1,6,12,2858949.64194508,5150422.77240458
0,12,2,1,1,2,6,1639146.2574547,2913650.33400506
0,34,2,1,0,4,7,1708502.4383988,6762698.69119132
0,20,0,0,2,2,4,1447118.50811377,6824523.51805208
0,10,0,2,1,2,5,1552397.32401533,3110037.01884973
0,32,5,3,1,2,11,2157835.89745889,4490956.33814582
0,22,4,1,0,1,6,1931115.92623054,4993035.37251163
1,18,3,0,1,6,10,2128822.14631259,3956001.92117428
0,10,3,0,0,7,10,2754858.23671691,5443493.58315418
0,12,4,2,2,0,8,2164925.37465641,7174518.32853763
0,24,2,3,1,2,8,1346541.30455624,6331991.8094437
0,37,2,0,1,7,10,1843815.04809812,7393643.49235252
0,24,6,3,1,0,10,1550213.99484526,6816851.10542291
0,27,5,3,0,3,11,2343854.92223856,5665339.82183499
1,28,1,0,0,7,8,1648129.08131758,4811272.51502021
1,10,3,0,0,2,5,1332679.80880011,5190546.43338788
0,32,5,1,2,0,8,2212703.62112343,5276369.87892226
0,33,4,0,0,3,7,1371566.67439634,3419459.93362904
0,21,3,3,1,7,14,2168962.61444618,1560902.22716813
0,20,6,0,1,5,12,1727811.81153492,6001207.26647679
1,27,5,2,1,6,14,2795228.16530013,8306028.1195529
0,23,0,1,1,3,5,1296284.17854643,5538311.33682689
